Amenia,13:12:00,832
Gambia,01:13:00,833
Dominica,16:24:00,833
Gambia,10:14:00,833
Finland,13:51:00,834
Cambodia,08:07:00,834
Gambia,02:53:00,835
Colombia,17:27:00,835
China,06:23:00,836
Dominica,01:13:00,836
Gabon,08:07:00,836
Djibouti,10:14:00,836
Dominica,19:15:00,837
Bahrain,02:53:00,837
Ethiopia,06:23:00,838
Germany,13:48:00,839
Equatorial Guinea,10:43:00,840
Eritrea,05:43:00,840
Guatemaia,07:29:00,840
Georgia,02:54:00,840
China,07:13:00,840
Denmark,03:35:00,841
Gabon,06:23:00,842
Democratic Republic of the Congo,08:20:00,843
Bulgaria,08:56:00,843
Ethiopia,05:43:00,844
Canada,02:51:00,845
France,16:29:00,845
Croatia,08:40:00,846
Guatemaia,07:21:00,846
Chad,01:27:00,846
Costa Rica,13:27:00,847
Egypt,16:22:00,847
Albania,06:35:00,847
France,02:53:00,848
Germany,16:22:00,848
Argentina,13:48:00,848
Germany,08:40:00,848
Estonia,08:56:00,848
Ecuador,16:24:00,848
Guinea,03:35:00,849
Ethiopia,08:40:00,849
Germany,11:21:00,851
El Salvador,08:46:00,851
Georgia,23:23:00,851
China,08:07:00,851
China,04:18:00,852
Germany,03:35:00,852
Djibouti,13:12:00,853
Finland,02:54:00,854
Croatia,03:35:00,855
Colombia,16:36:00,855
Canada,23:25:00,855
Greece,02:51:00,855
Congo (Congo-Brazzaville),07:13:00,857
Chad,17:27:00,860
Denmark,23:25:00,861
Ecuador,13:27:00,863
Amenia,08:07:00,863
Barbados,08:07:00,864
Bahrain,23:10:00,865
Democratic Republic of the Congo,18:53:00,865
Albania,23:25:00,865
Bahama,07:21:00,866
Fiji,07:29:00,867
Guinea,08:20:00,867
Comoros,23:10:00,869
Congo (Congo-Brazzaville),18:53:00,870
Grenada,08:56:00,871
Cuba,07:13:00,872
Fiji,18:53:00,872
Brazil,10:29:00,872
Central African Republic,15:20:00,873
Dominican Republic,06:35:00,874
France,16:22:00,875
Ghana,03:19:00,875
Austria,05:41:00,876
Gabon,07:29:00,876
Bahama,23:25:00,876
Gabon,19:43:00,876
Argentina,03:19:00,879
Eritrea,15:20:00,879
Bulgaria,08:20:00,881
Eritrea,06:23:00,881
Amdorra,05:41:00,881
Bahama,19:38:00,882
Cuba,13:51:00,884
Ecuador,02:53:00,885
Dominican Republic,13:12:00,885
Chile,16:22:00,886
Greece,04:52:00,886
Congo (Congo-Brazzaville),23:45:00,887
Dominica,08:56:00,888
Costa Rica,02:53:00,888
Canada,07:13:00,889
Greece,15:20:00,889
Finland,16:22:00,889
Amenia,16:29:00,889
Greece,05:43:00,890
Germany,10:14:00,891
Dominica,03:35:00,891
Albania,04:57:00,892
Central African Republic,11:21:00,892
Djibouti,08:56:00,892
Djibouti,13:51:00,892
Comoros,19:38:00,893
Democratic Republic of the Congo,16:36:00,893
Equatorial Guinea,16:29:00,893
China,02:54:00,893
Germany,17:27:00,894
Chile,07:29:00,895
China,08:20:00,896
El Salvador,13:51:00,896
El Salvador,08:20:00,897
Dominican Republic,08:46:00,897
Dominica,15:20:00,898
Estonia,03:19:00,898
Barbados,08:56:00,899
Cabo Verde,06:23:00,899
Grenada,17:27:00,901
Cyprus,23:23:00,901
Denmark,19:15:00,902
Eritrea,16:36:00,903
Croatia,13:48:00,904
Central African Republic,23:45:00,908
Chile,15:20:00,908
Denmark,07:13:00,908
Ethiopia,01:13:00,909
Cyprus,02:53:00,912
Egypt,10:43:00,912
Colombia,19:38:00,912
Colombia,10:14:00,912
Amdorra,17:27:00,913
Gabon,13:27:00,914
Georgia,08:40:00,915
Estonia,02:53:00,916
France,06:35:00,917
Finland,08:40:00,917
Cambodia,10:29:00,919
Grenada,08:40:00,920
Central African Republic,13:48:00,921
Germany,13:12:00,923
Eritrea,13:27:00,923
Chad,10:14:00,924
Congo (Congo-Brazzaville),13:27:00,925
Chad,18:53:00,925
Amenia,04:57:00,925
Equatorial Guinea,16:36:00,925
Albania,19:38:00,925
Fiji,23:10:00,926
Amenia,07:29:00,927
Comoros,06:35:00,927
Finland,16:24:00,927
Guinea,03:19:00,927
Albania,15:00:00,928
Gabon,02:53:00,928
Estonia,15:20:00,928
Denmark,12:08:00,928
Fiji,04:57:00,928
Chile,08:40:00,929
Amdorra,03:35:00,929
Estonia,23:25:00,929
Barbados,18:43:00,930
Congo (Congo-Brazzaville),06:35:00,931
Greece,13:48:00,932
Djibouti,08:40:00,932
Chile,13:51:00,932
Argentina,17:27:00,934
Guatemaia,16:22:00,934
Chile,08:46:00,934
Chad,16:22:00,934
Gabon,12:08:00,935
Barbados,07:29:00,936
Ghana,07:13:00,936
Congo (Congo-Brazzaville),08:56:00,936
Guatemaia,08:56:00,937
Gabon,23:25:00,937
Amenia,08:29:00,937
Grenada,08:29:00,938
Cuba,05:41:00,938
Argentina,10:14:00,939
Canada,06:23:00,939
Bahama,13:51:00,940
Austria,23:45:00,941
Eswatini (fmr.Swaziland),08:20:00,942
Greece,23:23:00,942
Ethiopia,04:52:00,944
Canada,05:43:00,945
Central African Republic,16:22:00,945
Georgia,13:12:00,945
Czechia (Czech Republic),02:53:00,945
Brazil,23:45:00,945
Czechia (Czech Republic),07:21:00,947
Argentina,08:07:00,948
Guinea,08:56:00,950
Bahama,16:22:00,950
Czechia (Czech Republic),19:38:00,952
Chile,15:00:00,952
Chile,10:14:00,954
Georgia,10:29:00,954
Eswatini (fmr.Swaziland),02:53:00,954
France,13:27:00,954
Brazil,16:22:00,955
Amdorra,02:54:00,956
Dominica,08:07:00,956
Ethiopia,23:45:00,957
Chad,15:20:00,957
Amenia,07:13:00,957
Equatorial Guinea,02:51:00,958
Chad,16:24:00,958
Dominican Republic,03:35:00,958
El Salvador,05:41:00,959
Brazil,05:41:00,960
Bulgaria,04:52:00,961
Gabon,07:21:00,961
Eswatini (fmr.Swaziland),16:36:00,961
Djibouti,18:53:00,962
Barbados,04:18:00,962
Eswatini (fmr.Swaziland),23:23:00,963
Dominica,05:43:00,964
Equatorial Guinea,05:41:00,965
Eritrea,18:53:00,965
Canada,13:27:00,965
Fiji,16:29:00,965
Eritrea,02:54:00,966
Dominica,04:57:00,967
Colombia,15:00:00,968
Equatorial Guinea,08:46:00,969
Ghana,08:20:00,969
Colombia,10:29:00,969
El Salvador,10:29:00,969
Gabon,04:18:00,971
Democratic Republic of the Congo,13:48:00,971
Cabo Verde,12:08:00,971
Amenia,13:51:00,971
Germany,01:13:00,971
Central African Republic,13:12:00,973
Austria,23:25:00,973
Ethiopia,04:57:00,973
Cuba,01:27:00,973
Amdorra,18:43:00,974
Finland,01:27:00,974
Equatorial Guinea,02:53:00,974
Chile,04:57:00,976
Guinea,04:57:00,977
Central African Republic,23:23:00,977
Costa Rica,13:48:00,977
Grenada,13:51:00,977
Bahama,17:27:00,978
Germany,06:35:00,979
Amenia,02:54:00,979
Bahrain,05:43:00,979
Colombia,04:18:00,979
Cambodia,04:57:00,979
Central African Republic,13:51:00,980
Cabo Verde,08:20:00,980
Equatorial Guinea,19:43:00,981
Dominican Republic,15:00:00,982
Brazil,10:14:00,982
Finland,05:41:00,982
Gabon,16:24:00,982
Gambia,04:52:00,983
Denmark,07:21:00,983
Argentina,15:00:00,983
Barbados,19:43:00,983
Eritrea,10:43:00,987
Dominican Republic,19:38:00,987
Cambodia,16:36:00,988
Democratic Republic of the Congo,12:08:00,989
Ghana,15:20:00,990
Gabon,04:57:00,991
Bulgaria,23:45:00,991
Democratic Republic of the Congo,06:23:00,992
Eswatini (fmr.Swaziland),07:29:00,992
Bahrain,08:29:00,992
Austria,08:56:00,993
Canada,08:20:00,993
Ghana,07:29:00,994
Croatia,23:25:00,994
Canada,12:08:00,994
Barbados,19:38:00,996
Croatia,04:57:00,996
Brazil,13:51:00,997
Canada,23:23:00,997
Brazil,23:25:00,998
Democratic Republic of the Congo,23:45:00,998
Cyprus,04:57:00,999
Brazil,13:48:00,999
Georgia,16:08:00,999
Colombia,04:52:00,1001
Colombia,12:08:00,1002
Costa Rica,19:38:00,1003
Gambia,08:07:00,1003
Barbados,04:52:00,1004
Egypt,05:43:00,1004
Grenada,16:36:00,1005
Cuba,23:25:00,1007
Brazil,16:29:00,1007
Bahrain,01:27:00,1007
Ethiopia,05:41:00,1007
Gabon,13:51:00,1007
Djibouti,19:43:00,1008
Equatorial Guinea,03:35:00,1009
Cabo Verde,13:27:00,1010
Albania,08:46:00,1011
Canada,16:08:00,1012
Germany,13:51:00,1012
Ecuador,19:43:00,1016
Grenada,07:13:00,1016
Gambia,16:24:00,1016
Comoros,15:00:00,1016
Guinea,08:07:00,1016
Guinea,02:54:00,1016
Congo (Congo-Brazzaville),23:10:00,1018
Chad,12:08:00,1018
Equatorial Guinea,23:45:00,1018
Brazil,04:18:00,1020
Guatemaia,16:08:00,1024
Canada,15:00:00,1024
Congo (Congo-Brazzaville),11:21:00,1024
Bahama,16:24:00,1024
Dominica,23:45:00,1025
China,15:20:00,1025
Costa Rica,12:08:00,1025
Fiji,18:43:00,1026
Guinea,07:13:00,1027
Comoros,02:53:00,1027
Amdorra,19:43:00,1028
Ghana,16:24:00,1028
Ethiopia,04:18:00,1031
Djibouti,15:20:00,1032
Amdorra,02:51:00,1032
Amenia,03:19:00,1032
Cambodia,23:25:00,1033
Equatorial Guinea,23:23:00,1033
Georgia,16:29:00,1034
Egypt,01:27:00,1036
Bahama,05:41:00,1036
Argentina,04:57:00,1037
Georgia,13:27:00,1039
Guinea,23:23:00,1039
Argentina,18:43:00,1040
Austria,02:54:00,1041
Germany,23:25:00,1041
Cambodia,17:27:00,1041
Ghana,18:53:00,1041
Chad,02:54:00,1042
Congo (Congo-Brazzaville),13:12:00,1042
Argentina,08:40:00,1043
Fiji,07:13:00,1044
Gambia,19:43:00,1044
Eritrea,04:57:00,1044
Cuba,17:27:00,1044
Brazil,07:21:00,1044
Dominican Republic,13:51:00,1044
Chile,13:48:00,1045
Comoros,18:53:00,1047
Canada,04:52:00,1048
Bahrain,01:13:00,1051
Cambodia,02:51:00,1053
France,02:54:00,1053
Chad,19:15:00,1054
Estonia,04:18:00,1055
Georgia,06:35:00,1058
Germany,10:29:00,1059
Djibouti,23:23:00,1060
Costa Rica,19:43:00,1060
Ecuador,16:29:00,1061
Canada,23:10:00,1061
Gambia,23:25:00,1063
Cuba,19:15:00,1063
Gabon,16:08:00,1064
Central African Republic,19:15:00,1065
Costa Rica,06:35:00,1066
Dominican Republic,08:07:00,1066
Democratic Republic of the Congo,15:20:00,1066
Cabo Verde,05:41:00,1067
Costa Rica,07:13:00,1068
Eritrea,12:08:00,1068
Equatorial Guinea,01:27:00,1069
Costa Rica,08:29:00,1071
Gambia,13:51:00,1071
Chad,13:51:00,1072
Guatemaia,02:53:00,1073
El Salvador,17:27:00,1073
Costa Rica,05:43:00,1074
Bulgaria,02:53:00,1075
Cabo Verde,08:07:00,1075
Dominica,19:38:00,1077
Brazil,10:43:00,1077
Denmark,15:20:00,1078
Grenada,05:41:00,1079
Estonia,06:35:00,1079
Costa Rica,04:18:00,1080
Bahama,07:29:00,1081
Democratic Republic of the Congo,07:21:00,1081
Congo (Congo-Brazzaville),17:27:00,1082
Egypt,18:43:00,1083
France,13:51:00,1083
Egypt,13:12:00,1084
Central African Republic,08:46:00,1084
Greece,16:08:00,1086
Cyprus,16:22:00,1087
Cabo Verde,02:54:00,1087
Czechia (Czech Republic),01:13:00,1088
Czechia (Czech Republic),08:07:00,1089
Bahrain,12:08:00,1090
Barbados,13:27:00,1090
Egypt,08:40:00,1091
Guatemaia,23:10:00,1091
Ecuador,13:51:00,1091
China,16:36:00,1091
Barbados,23:45:00,1092
Bahrain,16:24:00,1093
Eritrea,07:13:00,1093
China,15:00:00,1093
France,04:52:00,1094
Fiji,16:24:00,1094
Democratic Republic of the Congo,07:29:00,1094
Albania,23:23:00,1095
Denmark,13:12:00,1096
Bulgaria,08:29:00,1096
Germany,23:10:00,1096
Georgia,06:23:00,1096
Amenia,05:43:00,1096
Eswatini (fmr.Swaziland),15:00:00,1098
Ecuador,23:23:00,1098
Guatemaia,05:41:00,1099
Georgia,03:35:00,1100
Eritrea,16:29:00,1100
Cambodia,08:29:00,1101
Greece,08:46:00,1101
Greece,04:18:00,1104
Guinea,07:21:00,1104
Cabo Verde,19:15:00,1105
Croatia,01:13:00,1105
Cabo Verde,03:35:00,1105
Guatemaia,10:29:00,1106
China,23:25:00,1106
Croatia,06:23:00,1107
Cabo Verde,13:48:00,1107
Brazil,08:46:00,1107
Bahama,13:27:00,1108
Greece,06:23:00,1108
Cuba,16:36:00,1108
Bahrain,04:57:00,1108
Gabon,05:41:00,1108
Comoros,04:18:00,1109
Costa Rica,16:22:00,1109
Congo (Congo-Brazzaville),04:52:00,1111
Bulgaria,03:35:00,1111
Gabon,18:43:00,1111
Chile,13:12:00,1112
Equatorial Guinea,04:18:00,1113
Denmark,06:23:00,1114
Amenia,19:43:00,1114
Cabo Verde,19:43:00,1116
Guinea,17:27:00,1116
Guatemaia,08:20:00,1118
Austria,15:00:00,1119
Czechia (Czech Republic),15:20:00,1119
Gambia,15:00:00,1120
China,08:56:00,1120
Austria,04:57:00,1122
Grenada,08:46:00,1122
Barbados,17:27:00,1124
Amenia,13:48:00,1124
Cuba,23:45:00,1124
Fiji,10:43:00,1125
Germany,23:45:00,1125
Croatia,08:46:00,1127
Denmark,08:56:00,1128
Democratic Republic of the Congo,03:19:00,1129
Eritrea,08:20:00,1129
Estonia,16:08:00,1129
El Salvador,08:56:00,1130
China,11:21:00,1131
Cyprus,07:21:00,1131
Austria,16:08:00,1132
Canada,17:27:00,1132
Gambia,04:57:00,1134
Cuba,05:43:00,1135
Bulgaria,07:21:00,1135
Colombia,08:29:00,1136
Costa Rica,16:36:00,1137
Chad,05:41:00,1138
Grenada,10:14:00,1138
Ghana,13:51:00,1138
Canada,13:51:00,1138
Dominica,02:51:00,1139
Georgia,18:43:00,1139
China,13:51:00,1140
Ghana,08:29:00,1140
Gambia,08:40:00,1142
China,16:24:00,1142
Barbados,02:54:00,1143
Bahrain,10:29:00,1143
Comoros,02:54:00,1144
Gambia,13:48:00,1145
Albania,19:43:00,1145
Chad,07:29:00,1146
Democratic Republic of the Congo,23:23:00,1148
El Salvador,23:10:00,1149
Ethiopia,10:14:00,1150
Croatia,13:12:00,1150
Dominica,16:22:00,1151
Cyprus,23:10:00,1151
Estonia,08:46:00,1152
Eritrea,23:10:00,1152
Ethiopia,19:43:00,1153
Eritrea,08:46:00,1153
Bahama,16:36:00,1154
Amenia,13:27:00,1154
Argentina,13:51:00,1155
Amdorra,15:00:00,1156
Bahrain,05:41:00,1158
Ecuador,13:12:00,1160
Ghana,08:46:00,1160
Dominican Republic,03:19:00,1161
Denmark,13:48:00,1164
Chile,01:27:00,1164
Grenada,16:29:00,1165
Bahrain,08:56:00,1165
Eswatini (fmr.Swaziland),18:43:00,1168
Gambia,08:46:00,1168
Croatia,19:38:00,1169
Cyprus,04:52:00,1171
El Salvador,16:36:00,1171
Egypt,06:35:00,1172
El Salvador,18:53:00,1172
Greece,03:35:00,1172
Germany,13:27:00,1173
Colombia,06:23:00,1173
Guatemaia,23:23:00,1173
Chile,23:23:00,1174
Bahrain,23:23:00,1174
Comoros,16:29:00,1175
Germany,02:53:00,1175
Chad,19:38:00,1175
Chad,08:56:00,1175
Cyprus,16:36:00,1176
Chad,08:29:00,1176
Austria,01:27:00,1176
Cabo Verde,08:46:00,1177
Brazil,12:08:00,1179
Dominica,04:18:00,1179
Egypt,02:54:00,1179
Djibouti,02:53:00,1180
Equatorial Guinea,16:22:00,1180
Ethiopia,06:35:00,1180
Cabo Verde,16:36:00,1180
Central African Republic,04:57:00,1183
Greece,05:41:00,1184
Austria,18:43:00,1184
Cambodia,18:43:00,1185
Argentina,15:20:00,1185
Estonia,08:07:00,1185
Austria,13:12:00,1185
Comoros,03:35:00,1186
Dominica,04:52:00,1186
Czechia (Czech Republic),07:29:00,1187
France,03:35:00,1187
Cyprus,01:13:00,1187
Cuba,23:23:00,1189
Denmark,13:27:00,1192
Ecuador,16:22:00,1193
Democratic Republic of the Congo,04:57:00,1193
Georgia,08:20:00,1194
Croatia,23:45:00,1194
Dominican Republic,23:23:00,1194
Eritrea,19:15:00,1195
Argentina,10:43:00,1196
Equatorial Guinea,23:10:00,1196
China,05:41:00,1196
Finland,07:21:00,1197
Guatemaia,15:20:00,1197
Bahrain,08:46:00,1197
Chad,02:53:00,1198
Gabon,03:35:00,1199
Barbados,02:51:00,1200
Central African Republic,19:38:00,1201
Germany,05:41:00,1202
Eritrea,19:43:00,1202
Colombia,05:43:00,1204
France,23:25:00,1204
Ghana,16:29:00,1205
El Salvador,07:29:00,1208
Austria,18:53:00,1208
Ethiopia,02:53:00,1209
Estonia,02:51:00,1209
Cyprus,11:21:00,1210
Cyprus,02:54:00,1212
Eritrea,08:56:00,1212
Guinea,16:24:00,1212
Guatemaia,06:35:00,1212
Denmark,16:24:00,1212
Egypt,04:57:00,1213
Djibouti,13:27:00,1215
Albania,04:18:00,1216
Barbados,16:08:00,1217
Cyprus,13:27:00,1217
Cuba,08:46:00,1217
Central African Republic,19:43:00,1219
Ecuador,08:29:00,1219
Congo (Congo-Brazzaville),10:29:00,1219
Central African Republic,12:08:00,1220
Comoros,23:45:00,1221
China,07:29:00,1222
Colombia,19:43:00,1223
Denmark,16:36:00,1223
Gambia,23:10:00,1224
Dominican Republic,08:29:00,1224
Czechia (Czech Republic),16:29:00,1225
Djibouti,04:18:00,1225
Costa Rica,03:19:00,1226
Cyprus,01:27:00,1226
Barbados,15:00:00,1228
Democratic Republic of the Congo,07:13:00,1228
Gabon,13:12:00,1229
Albania,18:43:00,1232
Greece,17:27:00,1232
Central African Republic,17:27:00,1232
Equatorial Guinea,18:53:00,1233
Cabo Verde,03:19:00,1233
Dominican Republic,23:10:00,1234
Equatorial Guinea,13:48:00,1234
Congo (Congo-Brazzaville),16:36:00,1235
Guatemaia,18:43:00,1235
Finland,18:53:00,1236
Congo (Congo-Brazzaville),16:22:00,1236
Djibouti,10:43:00,1237
Eritrea,04:18:00,1237
Brazil,03:19:00,1237
Egypt,16:36:00,1238
Czechia (Czech Republic),04:52:00,1238
France,12:08:00,1238
Germany,08:56:00,1240
Cambodia,03:19:00,1241
Eswatini (fmr.Swaziland),13:48:00,1242
Cabo Verde,10:29:00,1243
Djibouti,23:25:00,1243
Ethiopia,15:00:00,1244
Cyprus,23:25:00,1245
Djibouti,23:10:00,1246
Albania,17:27:00,1246
Greece,03:19:00,1246
Ethiopia,12:08:00,1247
Ecuador,13:48:00,1247
Ecuador,06:23:00,1248
Bahama,19:43:00,1248
Georgia,02:51:00,1249
Eswatini (fmr.Swaziland),15:20:00,1250
Croatia,04:52:00,1251
Egypt,11:21:00,1253
Austria,08:20:00,1253
Gambia,08:56:00,1253
Amenia,16:22:00,1254
Eritrea,06:35:00,1255
Ghana,16:08:00,1255
France,23:23:00,1256
Central African Republic,08:07:00,1256
Fiji,15:00:00,1258
Bahrain,04:52:00,1259
Brazil,02:54:00,1260
Eritrea,08:40:00,1260
Argentina,16:08:00,1261
Dominican Republic,16:08:00,1261
Grenada,19:15:00,1261
Bahama,10:43:00,1261
Egypt,23:10:00,1262
Guatemaia,19:15:00,1263
Cambodia,15:20:00,1263
Bulgaria,23:23:00,1263
China,10:14:00,1264
Croatia,13:27:00,1264
Chile,02:54:00,1265
Germany,04:57:00,1268
Eswatini (fmr.Swaziland),17:27:00,1268
Egypt,01:13:00,1268
Eritrea,17:27:00,1268
Eswatini (fmr.Swaziland),05:41:00,1269
China,23:10:00,1270
Egypt,07:21:00,1272
Bahrain,15:00:00,1272
Estonia,05:41:00,1273
Eritrea,02:51:00,1274
Chile,07:21:00,1274
Czechia (Czech Republic),13:48:00,1274
El Salvador,16:29:00,1275
Costa Rica,08:07:00,1277
Bahama,23:23:00,1277
Amenia,10:29:00,1278
Central African Republic,06:23:00,1278
Cabo Verde,13:12:00,1280
Bahama,04:52:00,1281
Cuba,18:43:00,1282
Ecuador,05:41:00,1282
Canada,16:29:00,1282
Amenia,04:18:00,1283
Czechia (Czech Republic),04:57:00,1283
Guinea,10:43:00,1283
Democratic Republic of the Congo,08:07:00,1284
Bulgaria,18:43:00,1285
Egypt,15:20:00,1285
Comoros,07:13:00,1287
Central African Republic,03:19:00,1288
France,19:15:00,1288
Guinea,23:10:00,1290
Cabo Verde,08:29:00,1290
Ecuador,23:10:00,1291
Congo (Congo-Brazzaville),06:23:00,1291
Ghana,05:41:00,1293
El Salvador,08:40:00,1293
Ghana,01:27:00,1294
Czechia (Czech Republic),08:56:00,1295
Croatia,16:24:00,1295
Cabo Verde,07:21:00,1296
China,19:15:00,1297
Ghana,15:00:00,1297
Barbados,13:51:00,1299
Djibouti,01:27:00,1301
Egypt,10:29:00,1301
Denmark,06:35:00,1301
Djibouti,23:45:00,1302
El Salvador,01:13:00,1304
Colombia,02:51:00,1304
Bahama,15:00:00,1305
Bulgaria,10:43:00,1305
Austria,02:51:00,1306
Chile,11:21:00,1306
Comoros,12:08:00,1307
Fiji,03:35:00,1308
Bahama,11:21:00,1308
Bulgaria,06:35:00,1308
Gambia,07:29:00,1308
Democratic Republic of the Congo,06:35:00,1308
Ghana,04:52:00,1309
Barbados,16:24:00,1310
Gabon,08:20:00,1311
Denmark,02:54:00,1312
Fiji,01:13:00,1312
Argentina,08:56:00,1314
Chad,13:12:00,1314
Comoros,23:23:00,1315
Croatia,08:56:00,1315
France,03:19:00,1316
Djibouti,08:29:00,1318
Colombia,23:25:00,1320
Guatemaia,12:08:00,1321
Amdorra,19:38:00,1321
Argentina,06:35:00,1322
Bahama,02:54:00,1322
Austria,12:08:00,1324
Ghana,23:25:00,1325
Djibouti,02:51:00,1325
Costa Rica,11:21:00,1326
Greece,19:43:00,1327
Albania,02:53:00,1328
Argentina,03:35:00,1330
Cabo Verde,16:29:00,1330
Bulgaria,10:14:00,1331
Argentina,05:41:00,1332
Germany,06:23:00,1333
Guatemaia,04:57:00,1334
Czechia (Czech Republic),13:27:00,1335
Cabo Verde,16:24:00,1336
Eswatini (fmr.Swaziland),13:51:00,1336
Argentina,13:12:00,1337
Cambodia,11:21:00,1337
Canada,07:21:00,1339
Canada,18:43:00,1339
Guatemaia,02:54:00,1339
Costa Rica,13:51:00,1339
Canada,08:46:00,1340
Bahrain,13:12:00,1340
Amdorra,11:21:00,1342
Central African Republic,05:41:00,1342
Cyprus,05:41:00,1342
Barbados,06:23:00,1344
Croatia,03:19:00,1344
Barbados,08:29:00,1344
Greece,23:25:00,1344
China,18:53:00,1344
Eritrea,23:23:00,1344
Colombia,11:21:00,1346
Eritrea,02:53:00,1346
Denmark,16:29:00,1347
France,18:53:00,1347
Estonia,04:52:00,1350
Amenia,23:45:00,1350
Ghana,07:21:00,1352
Gabon,18:53:00,1355
Cyprus,08:07:00,1356
France,02:51:00,1359
Amdorra,12:08:00,1360
Colombia,18:43:00,1360
Chad,16:29:00,1361
Denmark,05:41:00,1361
El Salvador,05:43:00,1363
Amdorra,16:08:00,1363
Guinea,16:08:00,1363
Argentina,08:20:00,1364
El Salvador,15:20:00,1365
Egypt,04:18:00,1366
Cuba,13:12:00,1367
Guatemaia,01:13:00,1367
Egypt,10:14:00,1368
Bahrain,03:35:00,1368
Grenada,12:08:00,1369
Central African Republic,02:54:00,1370
Chad,07:13:00,1371
Guinea,13:48:00,1371
Dominican Republic,19:43:00,1373
Chad,23:10:00,1373
Chile,16:08:00,1374
Brazil,08:40:00,1376
Canada,04:18:00,1377
Congo (Congo-Brazzaville),02:51:00,1378
Gambia,06:35:00,1379
Gabon,08:40:00,1379
Democratic Republic of the Congo,19:15:00,1379
Chad,23:23:00,1379
Czechia (Czech Republic),10:14:00,1381
Estonia,16:36:00,1383
Albania,08:20:00,1383
Congo (Congo-Brazzaville),16:29:00,1384
Cambodia,05:41:00,1385
China,05:43:00,1386
El Salvador,06:35:00,1388
Guinea,01:27:00,1388
Estonia,13:12:00,1388
Barbados,05:43:00,1390
Bulgaria,05:41:00,1390
Eswatini (fmr.Swaziland),19:15:00,1390
Bulgaria,23:10:00,1395
Bahama,15:20:00,1395
Guinea,10:29:00,1396
Colombia,06:35:00,1396
Ghana,08:07:00,1396
Djibouti,16:08:00,1398
Cabo Verde,11:21:00,1399
Amdorra,08:40:00,1399
Albania,18:53:00,1400
Eswatini (fmr.Swaziland),02:51:00,1402
Germany,03:19:00,1405
Ghana,08:40:00,1406
Albania,11:21:00,1409
Georgia,17:27:00,1409
Djibouti,08:46:00,1410
Bahama,04:18:00,1410
Colombia,08:46:00,1411
Eritrea,16:24:00,1412
Canada,11:21:00,1412
Finland,08:46:00,1413
Comoros,04:52:00,1414
Eritrea,18:43:00,1414
Gabon,08:29:00,1414
Costa Rica,07:21:00,1414
Democratic Republic of the Congo,23:25:00,1415
Democratic Republic of the Congo,10:43:00,1415
Denmark,04:52:00,1416
Bahrain,19:43:00,1417
Cabo Verde,04:18:00,1419
Amenia,08:20:00,1419
Costa Rica,01:27:00,1419
Colombia,04:57:00,1419
Comoros,05:41:00,1420
Djibouti,07:13:00,1420
Bulgaria,18:53:00,1421
Ethiopia,10:43:00,1421
Czechia (Czech Republic),08:46:00,1422
Eswatini (fmr.Swaziland),04:57:00,1423
Argentina,07:13:00,1423
Comoros,08:40:00,1424
Denmark,01:13:00,1424
Fiji,16:22:00,1425
Gabon,08:56:00,1425
China,03:35:00,1428
Austria,23:23:00,1431
Bulgaria,07:13:00,1432
Germany,02:54:00,1435
Dominican Republic,05:43:00,1436
Colombia,01:27:00,1437
Bulgaria,13:12:00,1437
Eswatini (fmr.Swaziland),23:25:00,1438
Georgia,08:29:00,1438
Dominican Republic,04:57:00,1438
Dominican Republic,10:14:00,1438
Estonia,13:51:00,1439
Central African Republic,07:29:00,1440
Eswatini (fmr.Swaziland),23:45:00,1442
Greece,10:29:00,1442
Guatemaia,08:46:00,1448
Gambia,02:54:00,1451
Gabon,23:10:00,1451
Croatia,11:21:00,1451
Chad,18:43:00,1452
Czechia (Czech Republic),15:00:00,1453
Equatorial Guinea,03:19:00,1457
Congo (Congo-Brazzaville),04:18:00,1458
Cyprus,05:43:00,1458
Chad,16:08:00,1459
Cambodia,08:56:00,1461
Cyprus,15:20:00,1461
Ecuador,03:19:00,1462
Chile,02:51:00,1463
Congo (Congo-Brazzaville),19:38:00,1464
Bulgaria,11:21:00,1465
Georgia,08:46:00,1466
Egypt,23:25:00,1466
Greece,18:43:00,1470
Guinea,04:52:00,1471
Dominica,10:29:00,1472
Amdorra,01:27:00,1472
Dominica,02:53:00,1476
Austria,04:52:00,1477
Central African Republic,06:35:00,1478
Estonia,19:38:00,1478
Eritrea,03:35:00,1478
Amenia,16:36:00,1479
Grenada,05:43:00,1479
Eswatini (fmr.Swaziland),07:13:00,1480
Eritrea,07:21:00,1481
Brazil,16:36:00,1482
Costa Rica,23:23:00,1482
Gambia,10:43:00,1482
Finland,11:21:00,1483
Brazil,13:27:00,1484
Amenia,18:53:00,1484
Brazil,16:24:00,1486
Congo (Congo-Brazzaville),08:46:00,1489
Bulgaria,19:43:00,1489
Albania,10:14:00,1491
El Salvador,11:21:00,1491
Finland,06:35:00,1492
Dominican Republic,08:20:00,1497
Finland,12:08:00,1500
Bulgaria,01:27:00,1501
Gabon,19:38:00,1503
Ethiopia,19:38:00,1504
Ghana,04:57:00,1505
Amenia,15:00:00,1508
Brazil,19:43:00,1509
Germany,05:43:00,1509
Dominican Republic,10:29:00,1512
Gabon,15:00:00,1513
Grenada,08:20:00,1513
Guatemaia,13:12:00,1515
Fiji,10:14:00,1515
Bahama,10:29:00,1516
Cambodia,07:13:00,1518
